debugB9EJOF:debug2CU4FC,11,1551550990652,"{""response_time"": 12762, ""fever"": false, ""condition"": 0, ""mark"": ""questionCundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551550990652, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
debugB9EJOF:debug2CU4FC,12,1551550991441,"{""response_time"": 13551, ""fever"": true, ""condition"": 0, ""mark"": ""questionDundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551550991441, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugB9EJOF:debug2CU4FC,13,1551550992286,"{""response_time"": 14396, ""fever"": false, ""condition"": 0, ""mark"": ""questionDundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551550992286, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugB9EJOF:debug2CU4FC,14,1551550996170,"{""response_time"": 18280, ""fever"": false, ""condition"": 0, ""mark"": ""questionDundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551550996170, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
debugB9EJOF:debug2CU4FC,15,1551550996173,"{""time"": 1551550996173, ""mark"": ""debrief_start""}"
debugB9EJOF:debug2CU4FC,16,1551551010816,"{""answer"": ""agree"", ""time"": 1551551010816, ""response_time"": 14643, ""mark"": ""debrief_end""}"
debugCVL5VN:debug8MU7CL,0,1551555460875,"{""time"": 1551555460874, ""condition"": 0, ""mark"": ""instructions_start""}"
debugCVL5VN:debug8MU7CL,1,1551555462771,"{""time"": 1551555462771, ""response_time"": 1897, ""condition"": 0, ""mark"": ""instructions_stop""}"
debugCVL5VN:debug8MU7CL,2,1551555462775,"{""time"": 1551555462775, ""mark"": ""questionAundefined_start""}"
debugCVL5VN:debug8MU7CL,3,1551555469273,"{""response_time"": 6498, ""fever"": true, ""condition"": 0, ""mark"": ""questionAundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551555469273, ""cough"": true, ""fever_credit"": 2, ""headache"": true}"
debugCVL5VN:debug8MU7CL,4,1551555500310,"{""response_time"": 31037, ""fever"": false, ""condition"": 0, ""mark"": ""questionAundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 8, ""time"": 1551555500310, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,5,1551555507668,"{""response_time"": 7358, ""fever"": false, ""condition"": 0, ""mark"": ""questionAundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551555507668, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,6,1551555513001,"{""response_time"": 5333, ""fever"": true, ""condition"": 0, ""mark"": ""questionBundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551555513001, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,7,1551555515657,"{""response_time"": 2656, ""fever"": false, ""condition"": 0, ""mark"": ""questionBundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551555515657, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,8,1551555516761,"{""response_time"": 1104, ""fever"": false, ""condition"": 0, ""mark"": ""questionBundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551555516761, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,9,1551555518965,"{""response_time"": 2204, ""fever"": true, ""condition"": 0, ""mark"": ""questionCundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 2, ""time"": 1551555518965, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,10,1551555523655,"{""response_time"": 4690, ""fever"": false, ""condition"": 0, ""mark"": ""questionCundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 3, ""time"": 1551555523655, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,11,1551555524903,"{""response_time"": 1248, ""fever"": false, ""condition"": 0, ""mark"": ""questionCundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551555524903, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,12,1551555527491,"{""response_time"": 2588, ""fever"": true, ""condition"": 0, ""mark"": ""questionDundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 3, ""time"": 1551555527491, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,13,1551555530967,"{""response_time"": 3476, ""fever"": false, ""condition"": 0, ""mark"": ""questionDundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 3, ""time"": 1551555530967, ""cough"": true, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,14,1551555532768,"{""response_time"": 1801, ""fever"": false, ""condition"": 0, ""mark"": ""questionDundefined_stop"", ""headache_credit"": 0, ""cough_credit"": 0, ""time"": 1551555532768, ""cough"": false, ""fever_credit"": 0, ""headache"": true}"
debugCVL5VN:debug8MU7CL,15,1551555532771,"{""time"": 1551555532771, ""mark"": ""debrief_start""}"
debugCVL5VN:debug8MU7CL,16,1551555535491,"{""answer"": ""agree"", ""time"": 1551555535491, ""response_time"": 2720, ""mark"": ""debrief_end""}"
